mask_type_id,tier,region_group,body_part,subregion,mask_role,owner_scope,scale,edit_allowed,protect_required,body_regions,required_for_images,required_for_video,required_for_audio_sync,soft_body_role,deformation_type,gravity_sensitive,collision_sensitive,multi_character_allowed,temporal_required,allowed_workflow_routes,protected_regions,required_evidence,qa_gates,promotion_rule,status,item_id,tracker_id,source_key,source_file_relative,citation_section,citation_line_start,citation_line_end
mf70_character_separation_boundary,tier_4_multi_character_interaction,contact_occlusion_multi_character,multi_character,character_separation_boundary,contact_or_ownership_mask,multi_character,micro,true,true,false,true,true,false,none,none,false,true,true,false,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,character_a; character_b; background,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0096,TRK-W70-0096,W70:contact_occlusion_multi_character:mf70_character_separation_boundary,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,"Contact, Occlusion, Multi-Character",150,175
mf70_identity_protection_per_person,tier_4_multi_character_interaction,contact_occlusion_multi_character,multi_character,identity_protection_per_person,contact_or_ownership_mask,multi_character,major,true,true,false,true,true,false,none,none,false,true,true,false,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,other_person_identity; hair; clothing,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0097,TRK-W70-0097,W70:contact_occlusion_multi_character:mf70_identity_protection_per_person,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,"Contact, Occlusion, Multi-Character",150,175
mf70_clothing_accessory_ownership_per_person,tier_4_multi_character_interaction,contact_occlusion_multi_character,multi_character,clothing_accessory_ownership_per_person,contact_or_ownership_mask,multi_character,minor,true,true,false,true,true,false,none,none,false,true,true,false,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,other_person; shared_contact; background,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0098,TRK-W70-0098,W70:contact_occlusion_multi_character:mf70_clothing_accessory_ownership_per_person,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,"Contact, Occlusion, Multi-Character",150,175
mf70_abdomen_soft_body_weight,tier_5_soft_body_deformation,soft_body_deformation_morphing,soft_body,abdomen_stomach_soft_body_weight_map,soft_body_deformation_or_protected_anchor,single_character,major,true,true,false,true,true,true,soft_body_weight,breath_sag_stretch_rebound,true,true,false,true,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,ribcage_anchor; waist; clothing; hands,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass; full_duration_playback_review_pass; audio_event_visual_alignment_pass; clipping_noise_mix_balance_pass; av_sync_and_drift_check_pass; pose_aware_deformation_map_pass; gravity_direction_check_pass; collision_contact_check_pass; anchor_region_protection_pass; shape_identity_continuity_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0101,TRK-W70-0101,W70:soft_body_deformation_morphing:mf70_abdomen_soft_body_weight,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,"Soft Body, Deformation, Morphing",176,202
mf70_thigh_soft_body_weight,tier_5_soft_body_deformation,soft_body_deformation_morphing,soft_body,thigh_soft_body_weight_map,soft_body_deformation_or_protected_anchor,single_character,major,true,true,false,true,true,true,soft_body_weight,compression_gravity_rebound,true,true,false,true,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,hips; knees; clothing; support_surface,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass; full_duration_playback_review_pass; audio_event_visual_alignment_pass; clipping_noise_mix_balance_pass; av_sync_and_drift_check_pass; pose_aware_deformation_map_pass; gravity_direction_check_pass; collision_contact_check_pass; anchor_region_protection_pass; shape_identity_continuity_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0102,TRK-W70-0102,W70:soft_body_deformation_morphing:mf70_thigh_soft_body_weight,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,"Soft Body, Deformation, Morphing",176,202
mf70_upper_arm_soft_body_weight,tier_5_soft_body_deformation,soft_body_deformation_morphing,soft_body,upper_arm_soft_body_weight_map,soft_body_deformation_or_protected_anchor,single_character,minor,true,true,false,true,true,true,soft_body_weight,compression_sag_rebound,true,true,false,true,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,shoulder; elbow; clothing,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass; full_duration_playback_review_pass; audio_event_visual_alignment_pass; clipping_noise_mix_balance_pass; av_sync_and_drift_check_pass; pose_aware_deformation_map_pass; gravity_direction_check_pass; collision_contact_check_pass; anchor_region_protection_pass; shape_identity_continuity_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0103,TRK-W70-0103,W70:soft_body_deformation_morphing:mf70_upper_arm_soft_body_weight,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,"Soft Body, Deformation, Morphing",176,202
mf70_cheek_face_soft_body_weight,tier_5_soft_body_deformation,soft_body_deformation_morphing,soft_body,cheek_face_softness_weight_map,soft_body_deformation_or_protected_anchor,single_character,micro,true,true,false,true,true,false,soft_body_weight,expression_softness_identity_preserving,false,false,false,true,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,eyes; mouth; jawline; identity_anchor,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass; pose_aware_deformation_map_pass; gravity_direction_check_pass; collision_contact_check_pass; anchor_region_protection_pass; shape_identity_continuity_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0104,TRK-W70-0104,W70:soft_body_deformation_morphing:mf70_cheek_face_soft_body_weight,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,"Soft Body, Deformation, Morphing",176,202
mf70_neck_soft_body_weight,P1,soft_body_deformation_morphing,soft_body,neck_soft_body_weight_map,soft_body_deformation_or_protected_anchor,single_or_multi_character,source_adaptive,true,true,false,true,true,false,true,weight_map,false,true,false,false,mask_factory_local_first,jaw; shoulders; clothing,Plan\Instructions\QA\Evidence\Mask_Factory\Wave70\mf70_neck_soft_body_weight.json; whole_body_geometry_authority_evidence; model_backed_geometry_authority_evidence; geometry_gate_evidence; mask_promotion_hard_gate_evidence,mask_contract_schema_pass; preview_overlay_generated; semantic_mask_alignment_pass; protected_neighbor_check_pass; whole_body_geometry_authority_pass; model_backed_geometry_authority_pass; wave70_mask_geometry_gate_pass; wave70_mask_promotion_gate_pass,required_not_complete_until_exact_geometry_and_promotion_evidence_passes,Required_Not_Complete,ITEM-W70-0105,TRK-W70-0105,W70:soft_body_deformation_morphing:mf70_neck_soft_body_weight,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,soft_body_deformation_morphing,1,999
mf70_back_soft_body_weight,P1,soft_body_deformation_morphing,soft_body,back_soft_body_weight_map,soft_body_deformation_or_protected_anchor,single_or_multi_character,source_adaptive,true,true,false,true,true,false,true,weight_map,false,true,false,false,mask_factory_local_first,shoulders; hips; clothing,Plan\Instructions\QA\Evidence\Mask_Factory\Wave70\mf70_back_soft_body_weight.json; whole_body_geometry_authority_evidence; model_backed_geometry_authority_evidence; geometry_gate_evidence; mask_promotion_hard_gate_evidence,mask_contract_schema_pass; preview_overlay_generated; semantic_mask_alignment_pass; protected_neighbor_check_pass; whole_body_geometry_authority_pass; model_backed_geometry_authority_pass; wave70_mask_geometry_gate_pass; wave70_mask_promotion_gate_pass,required_not_complete_until_exact_geometry_and_promotion_evidence_passes,Required_Not_Complete,ITEM-W70-0106,TRK-W70-0106,W70:soft_body_deformation_morphing:mf70_back_soft_body_weight,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,soft_body_deformation_morphing,1,999
mf70_hip_soft_body_weight,P1,soft_body_deformation_morphing,soft_body,hip_soft_body_weight_map,soft_body_deformation_or_protected_anchor,single_or_multi_character,source_adaptive,true,true,false,true,true,false,true,weight_map,false,true,false,false,mask_factory_local_first,waist; thighs; clothing,Plan\Instructions\QA\Evidence\Mask_Factory\Wave70\mf70_hip_soft_body_weight.json; whole_body_geometry_authority_evidence; model_backed_geometry_authority_evidence; geometry_gate_evidence; mask_promotion_hard_gate_evidence,mask_contract_schema_pass; preview_overlay_generated; semantic_mask_alignment_pass; protected_neighbor_check_pass; whole_body_geometry_authority_pass; model_backed_geometry_authority_pass; wave70_mask_geometry_gate_pass; wave70_mask_promotion_gate_pass,required_not_complete_until_exact_geometry_and_promotion_evidence_passes,Required_Not_Complete,ITEM-W70-0107,TRK-W70-0107,W70:soft_body_deformation_morphing:mf70_hip_soft_body_weight,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,soft_body_deformation_morphing,1,999
mf70_face_morph_identity_guard,tier_5_soft_body_deformation,soft_body_deformation_morphing,morph,face_shape_morph_identity_guard,soft_body_deformation_or_protected_anchor,single_character,minor,true,true,false,true,true,false,morph_guard,face_morph_identity_preserving,false,false,false,true,regional_inpaint; controlnet_guidance; reference_attention; mask_protected_negative,eyes; mouth; nose; jawline; hairline,mask_contract_json; mask_artifact_png_or_map_json; mask_preview_overlay; quality_score_json; workflow_patch_manifest; generated_output_artifact; whole_artifact_qa_report; target_runtime_evidence_before_final_certification,mask_contract_schema_pass; owner_instance_assignment_pass; mask_png_or_map_generated; preview_overlay_generated; protected_neighbor_check_pass; quality_score_minimum_85; workflow_routing_manifest_pass; generated_output_proof_required; strict_whole_artifact_visual_qa_pass; frame_grid_review_pass; playback_review_pass; temporal_drift_check_pass; repair_span_isolation_pass; loop_boundary_or_cut_integrity_pass; pose_aware_deformation_map_pass; gravity_direction_check_pass; collision_contact_check_pass; anchor_region_protection_pass; shape_identity_continuity_pass,not_complete_until_local_proof_runtime_routing_generated_output_and_whole_artifact_qa_pass,required_not_complete,ITEM-W70-0108,TRK-W70-0108,W70:soft_body_deformation_morphing:mf70_face_morph_identity_guard,Plan\07_IMPLEMENTATION\mask_factory\ULTIMATE_MASK_FACTORY_TAXONOMY.md,"Soft Body, Deformation, Morphing",176,202
