"relative_path","full_path","size_bytes","sha256","extension","last_write_time","purpose","update_policy"
"Plan\08_SCHEMAS\wave35_expanded_folder_validation_report.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave35_expanded_folder_validation_report.schema.json","292","bb9fdb78003e5ef09de89f44b2258565c079e4d13c5176f8786c2989cfa16c5e",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave35_expanded_path_alias.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave35_expanded_path_alias.schema.json","207","2e6462c67cdf91b491db6044dec0fb6163726a486a8fdaffc1cfb77e5c3ea259",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave35_expanded_source_of_truth.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave35_expanded_source_of_truth.schema.json","264","50c30ac7b7849a68af3c96d3d43e93f0440de51c6e17bb59911920a92d4e4c1e",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave35_expanded_workflow_library_entry.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave35_expanded_workflow_library_entry.schema.json","301","491e59940e9d0c7926e13eba7c80aad70c375b0b6bcfff7165e6a4e00bf3606e",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave35_repo_boundary.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave35_repo_boundary.schema.json","192","5b72c09c9cbdb1a3422d0c3ac1f7faccb42c666729a491ceb758a0690bbb7c4b",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave36_asset_catalog_entry.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave36_asset_catalog_entry.schema.json","246","4ff1433f566ee4653282c36394798d6ecb85b08c56d98bde53ecba97650ba55e",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave36_catalog_entry.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave36_catalog_entry.schema.json","227","4427c1601d44dc2f252ee45ed114e39ead5178956a98c3346efef9c01bb56e94",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave36_expanded_asset_catalog.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave36_expanded_asset_catalog.schema.json","494","b4fd0ca03ad78f5402123b9b62db4b57341836376628aebc79a5237526185255",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave36_expanded_catalog_refresh_report.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave36_expanded_catalog_refresh_report.schema.json","347","c66e9cd397d063c290545827561582675fcdb10905dae004c712ce93cf5534fc",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave36_expanded_file_catalog.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave36_expanded_file_catalog.schema.json","503","cd3ea73fa98ab4f28eb6832b461826feeb67add8d6860ffd9a2923f8ede568b0",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave36_expanded_master_project_index.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave36_expanded_master_project_index.schema.json","363","f10a3ef4c2b0fa43c6b0980650c07a179d8b16816aaa9c05fe45ad512ed2f0f9",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave36_expanded_qa_evidence_catalog.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave36_expanded_qa_evidence_catalog.schema.json","485","3345e659f7bb9f5931ebd26b0363b252dbd373dd41932a300b937072fa9709f1",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave36_expanded_search_index.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave36_expanded_search_index.schema.json","346","a6bd8c5985a661c6df9979142f86e7c43dec7dd8a270c50b4a5dee691114d9cf",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave36_expanded_stale_index_report.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave36_expanded_stale_index_report.schema.json","213","5c28d61183150db2ff607028813a5a596b2cbfa22f56668be589cd73813794b9",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave36_expanded_workflow_catalog.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave36_expanded_workflow_catalog.schema.json","642","54618d19b9d86b3ab525be831ebd9ba0360a33dc06a150f5ccaa3fae8f3c7cb3",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave36_workflow_catalog_entry.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave36_workflow_catalog_entry.schema.json","280","2f806162ca157f2ab8d36b5c46ee499f9def2329ac5a3a486609b7a40527405c",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave37_expanded_app_mode_handoff.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave37_expanded_app_mode_handoff.schema.json","304","69809cb39edf9702d10139ebd0b2f19e2ece4f7d280a81de3090ddd50f8dc041",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave37_expanded_comfyui_handoff.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave37_expanded_comfyui_handoff.schema.json","342","6028d20bd148ff3bc8ae0ae681487047132abe26fb3eab64a9097a1866df5158",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave37_expanded_ec2_sync_manifest.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave37_expanded_ec2_sync_manifest.schema.json","355","3e122305832be8e9a45ec705ceb7599f0e0732a9e045c852060b4cace0836c57",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave37_expanded_final_handoff_packet.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave37_expanded_final_handoff_packet.schema.json","348","2b9fe2016c911fb9812ce894e4dfffd79dd9e197d57b1fb08775262fd3ad68f0",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave37_expanded_governance_record.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave37_expanded_governance_record.schema.json","293","c6573feb759da5d21f6f9375dbbe3ebac924546d5ee95eb1f89a24235e4f47ef",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave37_expanded_migration_manifest.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave37_expanded_migration_manifest.schema.json","364","d6f677b0888e1bff52b285a9be97ae997bd05d2c98228fbfc47f7cbe2fe85dc1",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave37_expanded_release_readiness_report.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave37_expanded_release_readiness_report.schema.json","297","012605b11eea770c61d0482dcae8c101ce17cfd85860e095efb73d309b0b0732",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave37_expanded_repo_cleanup_manifest.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave37_expanded_repo_cleanup_manifest.schema.json","280","be529472bffb4260b9c9d62ce27d4c04239db9536f20b5d41d6650152aeea751",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave37_expanded_rollback_plan.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave37_expanded_rollback_plan.schema.json","265","206a58452db3631dc0ae732e4cbf831b1a8304e8de05597b5b980397e2cfa81f",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave37_migration_plan.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave37_migration_plan.schema.json","220","76b19733f0f8c9650d0b5ea43a3588d4174f7747598980689f36dbe6f0082e7b",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave37_organization_validation_report.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave37_organization_validation_report.schema.json","256","e0bb82477892ade761b74c304a40218915adc44ca7bf11cdf94a391bc1b80ba4",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave38_second_pass_source_authority.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave38_second_pass_source_authority.schema.json","200","9f08f29b73c65b94a3abb06e9b836255219f68b70f3d52d21f9a77ebd44eb403",".json","2026-07-06T03:47:58","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave38_source_intake.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave38_source_intake.schema.json","208","60469cf4f9635816e970f60d691d4c87f6952a1999449baa24187c58164050d2",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave39_requirement_crosswalk.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave39_requirement_crosswalk.schema.json","275","a65647ef90e53e9c74e2c3cc48891c0476776bd38b428269f59d5bc5e8134136",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave39_second_pass_gap_closure.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave39_second_pass_gap_closure.schema.json","233","e46aa469be8b60f0425faeaba7345a49c28d99f6e7872afc61c355402ee916a9",".json","2026-07-06T03:47:58","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave40_second_pass_domain_contract.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave40_second_pass_domain_contract.schema.json","231","722293610ad8bb59819d86921b290b67ba58145708636c3e67f04cb554a0b750",".json","2026-07-06T03:47:58","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave40_unified_architecture_node.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave40_unified_architecture_node.schema.json","221","56d4c07fb6cc6c79d548ff6f4bb0118f16969405a6061922bf436e7e7e9d3512",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave41_second_pass_backlog_execution.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave41_second_pass_backlog_execution.schema.json","238","cd692d66dd680b3f8b3397c7eb8ec199096526cdbb298daafdea17d2520012e5",".json","2026-07-06T03:47:58","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave41_unified_backlog_item.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave41_unified_backlog_item.schema.json","248","ff31c25ed4f8919359c1608cd9ed4a89c34b3722b1ae2e58a5163fdcf51d1641",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave42_second_pass_workflow_control_binding.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave42_second_pass_workflow_control_binding.schema.json","257","6f9a27d9c7a0393c734e7bce3907ec0c179358cad1ddf23623f69081153b4e83",".json","2026-07-06T03:47:58","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave42_workflow_app_bridge.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave42_workflow_app_bridge.schema.json","292","28dd75a3beb8db9197bd02f055e3e4e429ab8a0291b338877d99fedb83339fa5",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave43_runtime_proof_chain.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave43_runtime_proof_chain.schema.json","267","efcabf2f5cfc3272f5bfff9c5a7201761d547ce5338b0dbebf4ecffaabaf7e3f",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave43_second_pass_runtime_proof_escalation.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave43_second_pass_runtime_proof_escalation.schema.json","268","c7818fc6d4bb6fefb324c89e799bd9bf23b133773a371d4904ea0d6dda549984",".json","2026-07-06T03:47:58","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave44_qa_certification_unified.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave44_qa_certification_unified.schema.json","216","82f2815019792c70f9e551b20c1fe2f872f273311e3da31318c65f7053df2ed3",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave44_second_pass_qa_certificate.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave44_second_pass_qa_certificate.schema.json","204","af33434f9c0172c15faefae46ecdc12872f7360703d136c510792ff19a9ac760",".json","2026-07-06T03:47:58","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave45_second_pass_traceability_quality.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave45_second_pass_traceability_quality.schema.json","225","3927eda85b4f4bc512c7c7836d659ac1ce7676c03467a52d3b14994aa8683893",".json","2026-07-06T03:47:58","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave45_traceability_record.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave45_traceability_record.schema.json","262","8b167a3ad4a852a8e532bea8063f7d95336574bff2befd6c969c980c90d8b1cf",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave46_execution_playbook_step.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave46_execution_playbook_step.schema.json","235","86a7c86e455202d5080f7878d21932cddfa90a25875cfcb3d71b920841e2b03a",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave46_second_pass_implementation_lane.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave46_second_pass_implementation_lane.schema.json","219","bd79c5f3753a9d23740bc66d9e31ae875fcc482a84d0e193a8054e5da480fdd3",".json","2026-07-06T03:47:58","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave47_combined_handoff_packet.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave47_combined_handoff_packet.schema.json","274","2581f9ba59ed609f4ef244bad84a4db46798dfee623215ea2146600b192c7995",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave47_combined_validation_report.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave47_combined_validation_report.schema.json","256","fd88e54da546c550d84a295ebbb66d8a416ec057d240d4d685f9d18eb507742c",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave47_second_pass_operator_handoff.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave47_second_pass_operator_handoff.schema.json","234","2c9e87d88dee54234e53382436f7fb5e33eab7b7142c11d18dded841748af3ad",".json","2026-07-06T03:47:58","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\wave47_second_pass_validation_report.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\wave47_second_pass_validation_report.schema.json","259","99794b978babdd96180466a2871f5a6652919957b0c7a64d8bf5739ce5e73dee",".json","2026-07-06T03:47:58","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\workflow_graph_validation_report.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\workflow_graph_validation_report.schema.json","1521","cdf9c16bcc8e6a80fb09230b7b637bd7309a6fffd1da3c44192994edaae95446",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\workflow_module_contract.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\workflow_module_contract.schema.json","967","c18c636db7c679a3fc273f2dfea600d65457e3f59fd3add9696173327c8a4524",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\workflow_patch.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\workflow_patch.schema.json","338","9ead507f758c5777c6ff333c2fed54d367c8bf6be8845ab08a55e9019b62c692",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\workflow_patch_target.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\workflow_patch_target.schema.json","503","c441bea70fdde4a7875bf92a41c757177d528ca6f496364dd30543ecd909b1dd",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCHEMAS\workflow_template_contract.schema.json","C:\Comfy_UI_Main\Plan\08_SCHEMAS\workflow_template_contract.schema.json","613","00a864c822dc3b789744fc593b8f2297971e313db368ca5fd8ef898ccdf44336",".json","2026-07-06T03:46:44","Machine-readable manifest/configuration/validation data.","inspect_before_update"
"Plan\08_SCRIPTS\validate_wave00_35_pack.py","C:\Comfy_UI_Main\Plan\08_SCRIPTS\validate_wave00_35_pack.py","1185","603415c291e42d26ef298493510c550882361186cbd17dba32ad8de7bdbb4541",".py","2026-07-06T03:46:44","Python automation/helper script.","inspect_before_update"
"Plan\08_SCRIPTS\validate_wave00_pack.py","C:\Comfy_UI_Main\Plan\08_SCRIPTS\validate_wave00_pack.py","1513","e7e6cf1e30c38a7dcbd2594ee64ebb41a8728b7359524f87148cf98559836623",".py","2026-07-06T03:46:44","Python automation/helper script.","inspect_before_update"
"Plan\08_SCRIPTS\validate_wave01_pack.py","C:\Comfy_UI_Main\Plan\08_SCRIPTS\validate_wave01_pack.py","2871","12f446f06b02c81cdf56ce393b86832b71dc11308aa235d2ca77bb99dfd9d8c6",".py","2026-07-06T03:46:44","Python automation/helper script.","inspect_before_update"
